code,description,last_updated
R00.-,,2024-10-01
R00.0,"Tachycardia, unspecified",2024-10-01
R00.1,"Bradycardia, unspecified",2024-10-01
R00.2,Palpitations,2024-10-01
R00.3,"Pulseless electrical activity, not elsewhere classified",2024-10-01
R00.8,Other and unspecified abnormalities of heart beat,2024-10-01
R01.-,,2024-10-01
R01.0,Benign and innocent cardiac murmurs,2024-10-01
R01.1,"Cardiac murmur, unspecified",2024-10-01
R01.2,Other cardiac sounds,2024-10-01
R02,,2024-10-01
R03.-,,2024-10-01
R03.0,"Elevated blood-pressure reading, without diagnosis of hypertension",2024-10-01
R03.1,Nonspecific low blood-pressure reading,2024-10-01
R04.-,,2024-10-01
R04.0,Epistaxis,2024-10-01
R04.1,Haemorrhage from throat,2024-10-01
R04.2,Haemoptysis,2024-10-01
R04.8,Haemorrhage from other sites in respiratory passages,2024-10-01
R04.9,"Haemorrhage from respiratory passages, unspecified",2024-10-01
R05,,2024-10-01
R06.-,,2024-10-01
R06.0,Dyspnoea,2024-10-01
R06.1,Stridor,2024-10-01
R06.2,Wheezing,2024-10-01
R06.3,Periodic breathing,2024-10-01
R06.4,Hyperventilation,2024-10-01
R06.5,Mouth breathing,2024-10-01
R06.6,Hiccough,2024-10-01
R06.7,Sneezing,2024-10-01
R06.8,Other and unspecified abnormalities of breathing,2024-10-01
R07.-,,2024-10-01
R07.0,Pain in throat,2024-10-01
R07.1,Chest pain on breathing,2024-10-01
R07.2,Precordial pain,2024-10-01
R07.3,Other chest pain,2024-10-01
R07.4,"Chest pain, unspecified",2024-10-01
R09.-,,2024-10-01
R09.0,Asphyxia,2024-10-01
R09.1,Pleurisy,2024-10-01
R09.2,Respiratory arrest,2024-10-01
R09.3,Abnormal sputum,2024-10-01
R09.8,Other specified symptoms and signs involving the circulatory and respiratory systems,2024-10-01
R10.-,,2024-10-01
R10.0,Acute abdomen,2024-10-01
R10.1,Pain localized to upper abdomen,2024-10-01
R10.2,Pelvic and perineal pain,2024-10-01
R10.3,Pain localized to other parts of lower abdomen,2024-10-01
R10.4,Other and unspecified abdominal pain,2024-10-01
R11,,2024-10-01
R12,,2024-10-01
R13,,2024-10-01
R14,,2024-10-01
R15,,2024-10-01
R16.-,,2024-10-01
R16.0,"Hepatomegaly, not elsewhere classified",2024-10-01
R16.1,"Splenomegaly, not elsewhere classified",2024-10-01
R16.2,"Hepatomegaly with splenomegaly, not elsewhere classified",2024-10-01
R17.-,,2024-10-01
R17.0,"Hyperbilirubinaemia with mention of jaundice, not elsewhere classified",2024-10-01
R17.9,"Hyperbilirubinaemia without mention of jaundice, not elsewhere classified",2024-10-01
R18,,2024-10-01
R19.-,,2024-10-01
R19.0,"Intra-abdominal and pelvic swelling, mass and lump",2024-10-01
R19.1,Abnormal bowel sounds,2024-10-01
R19.2,Visible peristalsis,2024-10-01
R19.3,Abdominal rigidity,2024-10-01
R19.4,Change in bowel habit,2024-10-01
R19.5,Other faecal abnormalities,2024-10-01
R19.6,Halitosis,2024-10-01
R19.8,Other specified symptoms and signs involving the digestive system and abdomen,2024-10-01
R20.-,,2024-10-01
R20.0,Anaesthesia of skin,2024-10-01
R20.1,Hypoaesthesia of skin,2024-10-01
R20.2,Paraesthesia of skin,2024-10-01
R20.3,Hyperaesthesia,2024-10-01
R20.8,Other and unspecified disturbances of skin sensation,2024-10-01
R21,,2024-10-01
R22.-,,2024-10-01
R22.0,"Localized swelling, mass and lump, head",2024-10-01
R22.1,"Localized swelling, mass and lump, neck",2024-10-01
R22.2,"Localized swelling, mass and lump, trunk",2024-10-01
R22.3,"Localized swelling, mass and lump, upper limb",2024-10-01
R22.4,"Localized swelling, mass and lump, lower limb",2024-10-01
R22.7,"Localized swelling, mass and lump, multiple sites",2024-10-01
R22.9,"Localized swelling, mass and lump, unspecified",2024-10-01
R23.-,,2024-10-01
R23.0,Cyanosis,2024-10-01
R23.1,Pallor,2024-10-01
R23.2,Flushing,2024-10-01
R23.3,Spontaneous ecchymoses,2024-10-01
R23.4,Changes in skin texture,2024-10-01
R23.8,Other and unspecified skin changes,2024-10-01
R25.-,,2024-10-01
R25.0,Abnormal head movements,2024-10-01
R25.1,"Tremor, unspecified",2024-10-01
R25.2,Cramp and spasm,2024-10-01
R25.3,Fasciculation,2024-10-01
R25.8,Other and unspecified abnormal involuntary movements,2024-10-01
R26.-,,2024-10-01
R26.0,Ataxic gait,2024-10-01
R26.1,Paralytic gait,2024-10-01
R26.2,"Difficulty in walking, not elsewhere classified",2024-10-01
R26.3,Immobility,2024-10-01
R26.8,Other and unspecified abnormalities of gait and mobility,2024-10-01
R27.-,,2024-10-01
R27.0,"Ataxia, unspecified",2024-10-01
R27.8,Other and unspecified lack of coordination,2024-10-01
R29.-,,2024-10-01
R29.0,Tetany,2024-10-01
R29.1,Meningismus,2024-10-01
R29.2,Abnormal reflex,2024-10-01
R29.3,Abnormal posture,2024-10-01
R29.4,Clicking hip,2024-10-01
R29.6,"Tendency to fall, not elsewhere classified",2024-10-01
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,2024-10-01
R30.-,,2024-10-01
R30.0,Dysuria,2024-10-01
R30.1,Vesical tenesmus,2024-10-01
R30.9,"Painful micturition, unspecified",2024-10-01
R31,,2024-10-01
R32,,2024-10-01
R33,,2024-10-01
R34,,2024-10-01
R35,,2024-10-01
R36,,2024-10-01
R39.-,,2024-10-01
R39.0,Extravasation of urine,2024-10-01
R39.1,Other difficulties with micturition,2024-10-01
R39.2,Extrarenal uraemia,2024-10-01
R39.8,Other and unspecified symptoms and signs involving the urinary system,2024-10-01
R40.-,,2024-10-01
R40.0,Somnolence,2024-10-01
R40.1,Stupor,2024-10-01
R40.2,"Coma, unspecified",2024-10-01
R41.-,,2024-10-01
R41.0,"Disorientation, unspecified",2024-10-01
R41.1,Anterograde amnesia,2024-10-01
R41.2,Retrograde amnesia,2024-10-01
R41.3,Other amnesia,2024-10-01
R41.8,Other and unspecified symptoms and signs involving cognitive functions and awareness,2024-10-01
R42,,2024-10-01
R43.-,,2024-10-01
R43.0,Anosmia,2024-10-01
R43.1,Parosmia,2024-10-01
R43.2,Parageusia,2024-10-01
R43.8,Other and unspecified disturbances of smell and taste,2024-10-01
R44.-,,2024-10-01
R44.0,Auditory hallucinations,2024-10-01
R44.1,Visual hallucinations,2024-10-01
R44.2,Other hallucinations,2024-10-01
R44.3,"Hallucinations, unspecified",2024-10-01
R44.8,Other and unspecified symptoms and signs involving general sensations and perceptions,2024-10-01
R45.-,,2024-10-01
R45.0,Nervousness,2024-10-01
R45.1,Restlessness and agitation,2024-10-01
R45.2,Unhappiness,2024-10-01
R45.3,Demoralization and apathy,2024-10-01
R45.4,Irritability and anger,2024-10-01
R45.5,Hostility,2024-10-01
R45.6,Physical violence,2024-10-01
R45.7,"State of emotional shock and stress, unspecified",2024-10-01
R45.8,Other symptoms and signs involving emotional state,2024-10-01
R46.-,,2024-10-01
R46.0,Very low level of personal hygiene,2024-10-01
R46.1,Bizarre personal appearance,2024-10-01
R46.2,Strange and inexplicable behaviour,2024-10-01
R46.3,Overactivity,2024-10-01
R46.4,Slowness and poor responsiveness,2024-10-01
R46.5,Suspiciousness and marked evasiveness,2024-10-01
R46.6,Undue concern and preoccupation with stressful events,2024-10-01
R46.7,Verbosity and circumstantial detail obscuring reason for contact,2024-10-01
R46.8,Other symptoms and signs involving appearance and behaviour,2024-10-01
R47.-,,2024-10-01
R47.0,Dysphasia and aphasia,2024-10-01
R47.1,Dysarthria and anarthria,2024-10-01
R47.8,Other and unspecified speech disturbances,2024-10-01
R48.-,,2024-10-01
R48.0,Dyslexia and alexia,2024-10-01
R48.1,Agnosia,2024-10-01
R48.2,Apraxia,2024-10-01
R48.8,Other and unspecified symbolic dysfunctions,2024-10-01
R49.-,,2024-10-01
R49.0,Dysphonia,2024-10-01
R49.1,Aphonia,2024-10-01
R49.2,Hypernasality and hyponasality,2024-10-01
R49.8,Other and unspecified voice disturbances,2024-10-01
R50.-,,2024-10-01
R50.2,Drug-induced fever,2024-10-01
R50.8,Other specified fever,2024-10-01
R50.9,"Fever, unspecified",2024-10-01
R51,,2024-10-01
R52.-,,2024-10-01
R52.0,Acute pain,2024-10-01
R52.1,Chronic intractable pain,2024-10-01
R52.2,Other chronic pain,2024-10-01
R52.9,"Pain, unspecified",2024-10-01
R53,,2024-10-01
R54,,2024-10-01
R55,,2024-10-01
R56.-,,2024-10-01
R56.0,Febrile convulsions,2024-10-01
R56.8,Other and unspecified convulsions,2024-10-01
R57.-,,2024-10-01
R57.0,Cardiogenic shock,2024-10-01
R57.1,Hypovolaemic shock,2024-10-01
R57.2,Septic shock,2024-10-01
R57.8,Other shock,2024-10-01
R57.9,"Shock, unspecified",2024-10-01
R58,,2024-10-01
R59.-,,2024-10-01
R59.0,Localized enlarged lymph nodes,2024-10-01
R59.1,Generalized enlarged lymph nodes,2024-10-01
R59.9,"Enlarged lymph nodes, unspecified",2024-10-01
R60.-,,2024-10-01
R60.0,Localized oedema,2024-10-01
R60.1,Generalized oedema,2024-10-01
R60.9,"Oedema, unspecified",2024-10-01
R61.-,,2024-10-01
R61.0,Localized hyperhidrosis,2024-10-01
R61.1,Generalized hyperhidrosis,2024-10-01
R61.9,"Hyperhidrosis, unspecified",2024-10-01
R62.-,,2024-10-01
R62.0,Delayed milestone,2024-10-01
R62.8,Other lack of expected normal physiological development,2024-10-01
R62.9,"Lack of expected normal physiological development, unspecified",2024-10-01
R63.-,,2024-10-01
R63.0,Anorexia,2024-10-01
R63.1,Polydipsia,2024-10-01
R63.2,Polyphagia,2024-10-01
R63.3,Feeding difficulties and mismanagement,2024-10-01
R63.4,Abnormal weight loss,2024-10-01
R63.5,Abnormal weight gain,2024-10-01
R63.6,Insufficient intake of food and water,2024-10-01
R63.8,Other symptoms and signs concerning food and fluid intake,2024-10-01
R64,,2024-10-01
R65.-,,2024-10-01
R65.0,Systemic Inflammatory Response Syndrome of infectious origin without organ failure,2024-10-01
R65.1,Systemic Inflammatory Response Syndrome of infectious origin with organ failure,2024-10-01
R65.2,Systemic Inflammatory Response Syndrome of non-infectious origin without organ failure,2024-10-01
R65.3,Systemic Inflammatory Response Syndrome of non-infectious origin with organ failure,2024-10-01
R65.9,"Systemic Inflammatory Response Syndrome, unspecified",2024-10-01
R68.-,,2024-10-01
R68.0,"Hypothermia, not associated with low environmental temperature",2024-10-01
R68.1,Nonspecific symptoms peculiar to infancy,2024-10-01
R68.2,"Dry mouth, unspecified",2024-10-01
R68.3,Clubbing of fingers,2024-10-01
R68.8,Other specified general symptoms and signs,2024-10-01
R69,,2024-10-01
R70.-,,2024-10-01
R70.0,Elevated erythrocyte sedimentation rate,2024-10-01
R70.1,Abnormal plasma viscosity,2024-10-01
R71,,2024-10-01
R72,,2024-10-01
R73.-,,2024-10-01
R73.0,Abnormal glucose tolerance test,2024-10-01
R73.9,"Hyperglycaemia, unspecified",2024-10-01
R74.-,,2024-10-01
R74.0,Elevation of levels of transaminase and lactic acid dehydrogenase [LDH],2024-10-01
R74.8,Abnormal levels of other serum enzymes,2024-10-01
R74.9,Abnormal level of unspecified serum enzyme,2024-10-01
R75,,2024-10-01
R76.-,,2024-10-01
R76.0,Raised antibody titre,2024-10-01
R76.1,Abnormal reaction to tuberculin test,2024-10-01
R76.2,False-positive serological test for syphilis,2024-10-01
R76.8,Other specified abnormal immunological findings in serum,2024-10-01
R76.9,"Abnormal immunological finding in serum, unspecified",2024-10-01
R77.-,,2024-10-01
R77.0,Abnormality of albumin,2024-10-01
R77.1,Abnormality of globulin,2024-10-01
R77.2,Abnormality of alphafetoprotein,2024-10-01
R77.8,Other specified abnormalities of plasma proteins,2024-10-01
R77.9,"Abnormality of plasma protein, unspecified",2024-10-01
R78.-,,2024-10-01
R78.0,Finding of alcohol in blood,2024-10-01
R78.1,Finding of opiate drug in blood,2024-10-01
R78.2,Finding of cocaine in blood,2024-10-01
R78.3,Finding of hallucinogen in blood,2024-10-01
R78.4,Finding of other drugs of addictive potential in blood,2024-10-01
R78.5,Finding of psychotropic drug in blood,2024-10-01
R78.6,Finding of steroid agent in blood,2024-10-01
R78.7,Finding of abnormal level of heavy metals in blood,2024-10-01
R78.8,"Finding of other specified substances, not normally found in blood",2024-10-01
R78.9,"Finding of unspecified substance, not normally found in blood",2024-10-01
R79.-,,2024-10-01
R79.0,Abnormal level of blood mineral,2024-10-01
R79.8,Other specified abnormal findings of blood chemistry,2024-10-01
R79.9,"Abnormal finding of blood chemistry, unspecified",2024-10-01
R80,,2024-10-01
R81,,2024-10-01
R82.-,,2024-10-01
R82.0,Chyluria,2024-10-01
R82.1,Myoglobinuria,2024-10-01
R82.2,Biliuria,2024-10-01
R82.3,Haemoglobinuria,2024-10-01
R82.4,Acetonuria,2024-10-01
R82.5,"Elevated urine levels of drugs, medicaments and biological substances",2024-10-01
R82.6,Abnormal urine levels of substances chiefly nonmedicinal as to source,2024-10-01
R82.7,Abnormal findings on microbiological examination of urine,2024-10-01
R82.8,Abnormal findings on cytological and histological examination of urine,2024-10-01
R82.9,Other and unspecified abnormal findings in urine,2024-10-01
R83.-,,2024-10-01
R83.0,Abnormal level of enzymes,2024-10-01
R83.1,Abnormal level of hormones,2024-10-01
R83.2,"Abnormal level of other drugs, medicaments and biological substances",2024-10-01
R83.3,Abnormal level of substances chiefly nonmedicinal as to source,2024-10-01
R83.4,Abnormal immunological findings,2024-10-01
R83.5,Abnormal microbiological findings,2024-10-01
R83.6,Abnormal cytological findings,2024-10-01
R83.7,Abnormal histological findings,2024-10-01
R83.8,Other abnormal findings,2024-10-01
R83.9,Unspecified abnormal finding,2024-10-01
R84.-,,2024-10-01
R84.0,Abnormal level of enzymes,2024-10-01
R84.1,Abnormal level of hormones,2024-10-01
R84.2,"Abnormal level of other drugs, medicaments and biological substances",2024-10-01
R84.3,Abnormal level of substances chiefly nonmedicinal as to source,2024-10-01
R84.4,Abnormal immunological findings,2024-10-01
R84.5,Abnormal microbiological findings,2024-10-01
R84.6,Abnormal cytological findings,2024-10-01
R84.7,Abnormal histological findings,2024-10-01
R84.8,Other abnormal findings,2024-10-01
R84.9,Unspecified abnormal finding,2024-10-01
R85.-,,2024-10-01
R85.0,Abnormal level of enzymes,2024-10-01
R85.1,Abnormal level of hormones,2024-10-01
R85.2,"Abnormal level of other drugs, medicaments and biological substances",2024-10-01
R85.3,Abnormal level of substances chiefly nonmedicinal as to source,2024-10-01
R85.4,Abnormal immunological findings,2024-10-01
R85.5,Abnormal microbiological findings,2024-10-01
R85.6,Abnormal cytological findings,2024-10-01
R85.7,Abnormal histological findings,2024-10-01
R85.8,Other abnormal findings,2024-10-01
R85.9,Unspecified abnormal finding,2024-10-01
R86.-,,2024-10-01
R86.0,Abnormal level of enzymes,2024-10-01
R86.1,Abnormal level of hormones,2024-10-01
R86.2,"Abnormal level of other drugs, medicaments and biological substances",2024-10-01
R86.3,Abnormal level of substances chiefly nonmedicinal as to source,2024-10-01
R86.4,Abnormal immunological findings,2024-10-01
R86.5,Abnormal microbiological findings,2024-10-01
R86.6,Abnormal cytological findings,2024-10-01
R86.7,Abnormal histological findings,2024-10-01
R86.8,Other abnormal findings,2024-10-01
R86.9,Unspecified abnormal finding,2024-10-01
R87.-,,2024-10-01
R87.0,Abnormal level of enzymes,2024-10-01
R87.1,Abnormal level of hormones,2024-10-01
R87.2,"Abnormal level of other drugs, medicaments and biological substances",2024-10-01
R87.3,Abnormal level of substances chiefly nonmedicinal as to source,2024-10-01
R87.4,Abnormal immunological findings,2024-10-01
R87.5,Abnormal microbiological findings,2024-10-01
R87.6,Abnormal cytological findings,2024-10-01
R87.7,Abnormal histological findings,2024-10-01
R87.8,Other abnormal findings,2024-10-01
R87.9,Unspecified abnormal finding,2024-10-01
R89.-,,2024-10-01
R89.0,Abnormal level of enzymes,2024-10-01
R89.1,Abnormal level of hormones,2024-10-01
R89.2,"Abnormal level of other drugs, medicaments and biological substances",2024-10-01
R89.3,Abnormal level of substances chiefly nonmedicinal as to source,2024-10-01
R89.4,Abnormal immunological findings,2024-10-01
R89.5,Abnormal microbiological findings,2024-10-01
R89.6,Abnormal cytological findings,2024-10-01
R89.7,Abnormal histological findings,2024-10-01
R89.8,Other abnormal findings,2024-10-01
R89.9,Unspecified abnormal finding,2024-10-01
R90.-,,2024-10-01
R90.0,Intracranial space-occupying lesion,2024-10-01
R90.8,Other abnormal findings on diagnostic imaging of central nervous system,2024-10-01
R91,,2024-10-01
R92,,2024-10-01
R93.-,,2024-10-01
R93.0,"Abnormal findings on diagnostic imaging of skull and head, not elsewhere classified",2024-10-01
R93.1,Abnormal findings on diagnostic imaging of heart and coronary circulation,2024-10-01
R93.2,Abnormal findings on diagnostic imaging of liver and biliary tract,2024-10-01
R93.3,Abnormal findings on diagnostic imaging of other parts of digestive tract,2024-10-01
R93.4,Abnormal findings on diagnostic imaging of urinary organs,2024-10-01
R93.5,"Abnormal findings on diagnostic imaging of other abdominal regions, including retroperitoneum",2024-10-01
R93.6,Abnormal findings on diagnostic imaging of limbs,2024-10-01
R93.7,Abnormal findings on diagnostic imaging of other parts of musculoskeletal system,2024-10-01
R93.8,Abnormal findings on diagnostic imaging of other specified body structures,2024-10-01
R94.-,,2024-10-01
R94.0,Abnormal results of function studies of central nervous system,2024-10-01
R94.1,Abnormal results of function studies of peripheral nervous system and special senses,2024-10-01
R94.2,Abnormal results of pulmonary function studies,2024-10-01
R94.3,Abnormal results of cardiovascular function studies,2024-10-01
R94.4,Abnormal results of kidney function studies,2024-10-01
R94.5,Abnormal results of liver function studies,2024-10-01
R94.6,Abnormal results of thyroid function studies,2024-10-01
R94.7,Abnormal results of other endocrine function studies,2024-10-01
R94.8,Abnormal results of function studies of other organs and systems,2024-10-01
R95.-,,2024-10-01
R95.0,Sudden infant death syndrome with mention of autopsy,2024-10-01
R95.9,Sudden infant death syndrome without mention of autopsy,2024-10-01
R96.-,,2024-10-01
R96.0,Instantaneous death,2024-10-01
R96.1,"Death occurring less than 24 hours from onset of symptoms, not otherwise explained",2024-10-01
R98,,2024-10-01
R99,,2024-10-01
S00.-,,2024-10-01
S00.0,Superficial injury of scalp,2024-10-01
S00.1,Contusion of eyelid and periocular area,2024-10-01
S00.2,Other superficial injuries of eyelid and periocular area,2024-10-01
S00.3,Superficial injury of nose,2024-10-01
S00.4,Superficial injury of ear,2024-10-01
S00.5,Superficial injury of lip and oral cavity,2024-10-01
S00.7,Multiple superficial injuries of head,2024-10-01
S00.8,Superficial injury of other parts of head,2024-10-01
S00.9,"Superficial injury of head, part unspecified",2024-10-01
S01.-,,2024-10-01
S01.0,Open wound of scalp,2024-10-01
