code,description,last_updated
G3001001,"03,""Administration and supply of tositumomab, 450 mg"",""Admin + supply, tositumoma",2024-10-01
G3002001,"03,""Chronic pain management and treatment, monthly bundle including, diagnosis;"",",2024-10-01
G3002002,"04,assessment and monitoring; administration of a validated pain rating scale or,",2024-10-01
G3002003,"04,""tool; the development, implementation, revision, and/or maintenance of a"",,,,",2024-10-01
G3002004,"04,""person-centered care plan that includes strengths, goals, clinical needs, and",2024-10-01
G3002005,"04,desired outcomes; overall treatment management; facilitation and coordination,",2024-10-01
G3002006,"04,of any necessary behavioral health treatment; medication management; pain and,",2024-10-01
G3002007,"04,health literacy counseling; any necessary chronic pain related crisis care; an",2024-10-01
G3002008,"04,ongoing communication and care coordination between relevant practitioners,,,,",2024-10-01
G3002009,"04,""furnishing care, e.g. physical therapy and occupational therapy, complementar",2024-10-01
G3002010,"04,""and integrative approaches, and community-based care, as appropriate. require",2024-10-01
G3002011,"04,initial face-to-face visit at least 30 minutes provided by a physician or othe",2024-10-01
G3002012,"04,qualified health professional; first 30 minutes personally provided by,,,,,,",2024-10-01
G3002013,"04,""physician or other qualified health care professional, per calendar month."",,",2024-10-01
G3002014,"04,""(when using g3002, 30 minutes must be met or exceeded.)"",,,,,,",2024-10-01
G3003001,"03,Each additional 15 minutes of chronic pain management and treatment by a,Chron",2024-10-01
G3003002,"04,""physician or other qualified health care professional, per calendar month."",,",2024-10-01
G3003003,"04,""(list separately in addition to code for g3002. when using g3003, 15 minutes""",2024-10-01
G3003004,"04,must be met or exceeded.),,,,,,",2024-10-01
G4000001,"03,Dermatology mips specialty set,Dermatology ss              00      9,,,C,Z2,1",2024-10-01
G4001001,"03,Diagnostic radiology mips specialty set,Diagnostic rad ss           00      9,",2024-10-01
G4002001,"03,Electrophysiology cardiac specialist mips specialty set,Ep cardio ss",2024-10-01
G4003001,"03,Emergency medicine mips specialty set,Emergency med ss            00      9,,,",2024-10-01
G4004001,"03,Endocrinology mips specialty set,Endocrinology ss            00      9,,,C,Z2,",2024-10-01
G4005001,"03,Family medicine mips specialty set,Family medicine ss          00      9,,,C,Z",2024-10-01
G4006001,"03,Gastro-enterology mips specialty set,Gastroenterology ss         00      9,,,C",2024-10-01
G4007001,"03,General surgery mips specialty set,General surgery ss          00      9,,,C,Z",2024-10-01
G4008001,"03,Geriatrics mips specialty set,Geriatrics ss               00      9,,,C,Z2,1",2024-10-01
G4009001,"03,Hospitalists mips specialty set,Hospitalists ss             00      9,,,C,Z2,1",2024-10-01
G4010001,"03,Infectious disease mips specialty set,Infectious disease ss       00      9,,,",2024-10-01
G4011001,"03,Internal medicine mips specialty set,Internal medicine ss        00      9,,,C",2024-10-01
G4012001,"03,Interventional radiology mips specialty set,Interventional rad ss       00",2024-10-01
G4013001,"03,Mental/behavioral and psychiatry mips specialty set,Mntal/behav/psych hlth ss",2024-10-01
G4014001,"03,Nephrology mips specialty set,Nephrology ss               00      9,,,C,Z2,1",2024-10-01
G4015001,"03,Neurology mips specialty set,Neurology ss                00      9,,,C,Z2,1",2024-10-01
G4016001,"03,Neurosurgical mips specialty set,Neurosurgical ss            00      9,,,C,Z2,",2024-10-01
G4017001,"03,Nutrition/dietician mips specialty set,Nutrition/dietician ss      00      9,,",2024-10-01
G4018001,"03,Obstetrics/gynecology mips specialty set,Ob/gyn ss                   00      9",2024-10-01
G4019001,"03,Oncology/hematology mips specialty set,Oncology/hema ss            00      9,,",2024-10-01
G4020001,"03,Ophthalmology/optometry mips specialty set,Ophthalmology/optometry ss  00",2024-10-01
G4021001,"03,Orthopedic surgery mips specialty set,Orthopedic surgery ss       00      9,,,",2024-10-01
G4022001,"03,Otolaryngology mips specialty set,Otolaryngology ss           00      9,,,C,Z2",2024-10-01
G4023001,"03,Pathology mips specialty set,Pathology ss                00      9,,,C,Z2,1",2024-10-01
G4024001,"03,Pediatrics mips specialty set,Pediatrics ss               00      9,,,C,Z2,1",2024-10-01
G4025001,"03,Physical medicine mips specialty set,Physical medicine ss        00      9,,,C",2024-10-01
G4026001,"03,Physical therapy/occupational therapy mips specialty set,Phys/occ therapy ss",2024-10-01
G4027001,"03,Plastic surgery mips specialty set,Plastic surgery ss          00      9,,,C,Z",2024-10-01
G4028001,"03,Podiatry mips specialty set,Podiatry ss                 00      9,,,C,Z2,1",2024-10-01
G4029001,"03,Preventive medicine mips specialty set,Preventive medicine ss      00      9,,",2024-10-01
G4030001,"03,Pulmonology mips specialty set,Pulmonology ss              00      9,,,C,Z2,1",2024-10-01
G4031001,"03,Radiation oncology mips specialty set,Radiation oncology ss       00      9,,,",2024-10-01
G4032001,"03,Rheumatology mips specialty set,Rheumatology ss             00      9,,,C,Z2,1",2024-10-01
G4033001,"03,Skilled nursing facility mips specialty set,Skilled nursing facility ss 00",2024-10-01
G4034001,"03,Speech language pathology mips specialty set,Speech language path ss     00",2024-10-01
G4035001,"03,Thoracic surgery mips specialty set,Thoracic surgery ss         00      9,,,C,",2024-10-01
G4036001,"03,Urgent care mips specialty set,Urgent care ss              00      9,,,C,Z2,1",2024-10-01
G4037001,"03,Urology mips specialty set,Urology ss                  00      9,,,C,Z2,1",2024-10-01
G4038001,"03,Vascular surgery mips specialty set,Vascular surgery ss         00      9,,,C,",2024-10-01
G6001001,"03,Ultrasonic guidance for placement of radiation therapy fields,Echo guidance ra",2024-10-01
G6002001,"03,Stereoscopic x-ray guidance for localization of target volume for the delivery",2024-10-01
G6002002,"04,of radiation therapy,,,,,,",2024-10-01
G6003001,"03,""Radiation treatment delivery, single treatment area, single port or parallel""",2024-10-01
G6003002,"04,""opposed ports, simple blocks or no blocks: up to 5 mev"",,,,,,",2024-10-01
G6004001,"03,""Radiation treatment delivery, single treatment area, single port or parallel""",2024-10-01
G6004002,"04,""opposed ports, simple blocks or no blocks: 6-10 mev"",,,,,,",2024-10-01
G6005001,"03,""Radiation treatment delivery, single treatment area, single port or parallel""",2024-10-01
G6005002,"04,""opposed ports, simple blocks or no blocks: 11-19 mev"",,,,,,",2024-10-01
G6006001,"03,""Radiation treatment delivery, single treatment area, single port or parallel""",2024-10-01
G6006002,"04,""opposed ports, simple blocks or no blocks: 20 mev or greater"",,,,,,",2024-10-01
G6007001,"03,""Radiation treatment delivery, 2 separate treatment areas, 3 or more ports on",2024-10-01
G6007002,"04,""single treatment area, use of multiple blocks: up to 5 mev"",,,,,,",2024-10-01
G6008001,"03,""Radiation treatment delivery, 2 separate treatment areas, 3 or more ports on",2024-10-01
G6008002,"04,""single treatment area, use of multiple blocks: 6-10 mev"",,,,,,",2024-10-01
G6009001,"03,""Radiation treatment delivery, 2 separate treatment areas, 3 or more ports on",2024-10-01
G6009002,"04,""single treatment area, use of multiple blocks: 11-19 mev"",,,,,,",2024-10-01
G6010001,"03,""Radiation treatment delivery, 2 separate treatment areas, 3 or more ports on",2024-10-01
G6010002,"04,""single treatment area, use of multiple blocks: 20 mev or greater"",,,,,,",2024-10-01
G6011001,"03,""Radiation treatment delivery, 3 or more separate treatment areas, custom"",Rad",2024-10-01
G6011002,"04,""blocking, tangential ports, wedges, rotational beam, compensators, electron"",",2024-10-01
G6011003,"04,beam; up to 5 mev,,,,,,",2024-10-01
G6012001,"03,""Radiation treatment delivery, 3 or more separate treatment areas, custom"",Rad",2024-10-01
G6012002,"04,""blocking, tangential ports, wedges, rotational beam, compensators, electron"",",2024-10-01
G6012003,"04,beam; 6-10 mev,,,,,,",2024-10-01
G6013001,"03,""Radiation treatment delivery,3 or more separate treatment areas, custom"",Radi",2024-10-01
G6013002,"04,""blocking, tangential ports, wedges, rotational beam, compensators, electron"",",2024-10-01
G6013003,"04,beam; 11-19 mev,,,,,,",2024-10-01
G6014001,"03,""Radiation treatment delivery, 3 or more separate treatment areas, custom"",Rad",2024-10-01
G6014002,"04,""blocking, tangential ports, wedges, rotational beam, compensators, electron"",",2024-10-01
G6014003,"04,beam; 20 mev or greater,,,,,,",2024-10-01
G6015001,"03,""Intensity modulated treatment delivery, single or multiple fields/arcs,via"",R",2024-10-01
G6015002,"04,""narrow spatially and temporally modulated beams, binary, dynamic mlc, per"",,,",2024-10-01
G6015003,"04,treatment session,,,,,,",2024-10-01
G6016001,"03,Compensator-based beam modulation treatment delivery of inverse planned,Delive",2024-10-01
G6016002,"04,""treatment using 3 or more high resolution (milled or cast) compensator,"",,,,,",2024-10-01
G6016003,"04,""convergent beam modulated fields, per treatment session"",,,,,,",2024-10-01
G6017001,"03,Intra-fraction localization and tracking of target or patient motion during,In",2024-10-01
G6017002,"04,""delivery of radiation therapy (eg,3d positional tracking, gating, 3d surface""",2024-10-01
G6017003,"04,""tracking), each fraction of treatment"",,,,,,",2024-10-01
G6018001,"03,""Ileoscopy, through stoma; with transendoscopic stent placement (includes"",Ile",2024-10-01
G6018002,"04,predilation),,,,,,",2024-10-01
G6019001,"03,""Colonoscopy through stoma; with ablation of tumor(s), polyp(s), or other"",Col",2024-10-01
G6019002,"04,""lesion(s) not amenable to removal by hot biopsy forceps, bipolar cautery or"",",2024-10-01
G6019003,"04,snare technique,,,,,,",2024-10-01
G6020001,"03,Colonoscopy through stoma; with transendoscopic stent placement (includes,Colo",2024-10-01
G6020002,"04,predilation),,,,,,",2024-10-01
G6021001,"03,""Unlisted procedure, intestine"",Unlisted px small intestine 13      A,,,C,P1G,",2024-10-01
G6022001,"03,""Sigmoidoscopy, flexible; with ablation of tumor(s), polyp(s), or other"",Sigmo",2024-10-01
G6022002,"04,""lesions(s) not amenable to removal by hot biopsy forceps, bipolar cautery or""",2024-10-01
G6022003,"04,snare technique,,,,,,",2024-10-01
G6023001,"03,""Sigmoidoscopy, flexible; with transendoscopic stent placement (includes"",Sigm",2024-10-01
G6023002,"04,predilation),,,,,,",2024-10-01
G6024001,"03,""Colonoscopy, flexible; proximal to splenic flexure; with ablation of tumor(s)",2024-10-01
G6024002,"04,""polyp(s), or other lesion(s) not amenable to removal by hot biopsy forceps,"",",2024-10-01
G6024003,"04,bipolar cautery or snare technique,,,,,,",2024-10-01
G6025001,"03,""Colonoscopy, flexible, proximal to splenic flexure; with transendoscopic sten",2024-10-01
G6025002,"04,placement (includes predilation),,,,,,",2024-10-01
G6027001,"03,""Anoscopy, high resolution (hra) (with magnification and chemical agent"",Anosc",2024-10-01
G6027002,"04,""enhancement); diagnostic, including collection of specimen(s) by brushing or""",2024-10-01
G6027003,"04,washing when performed,,,,,,",2024-10-01
G6028001,"03,""Anoscopy, high resolution (hra) (with magnification and chemical agent"",Anosc",2024-10-01
G6028002,"04,enhancement); with biopsy(ies),,,,,,",2024-10-01
G6030001,"03,Amitriptyline,Assay of amitriptyline      21      A,340.0,,C,T1H,5      020150",2024-10-01
G6031001,"03,Benzodiazepines,Assay of benzodiazepines    21      A,340.0,,C,T1H,5      0201",2024-10-01
G6032001,"03,Desipramine,Assay of desipramine        21      A,340.0,,C,T1H,5      02015010",2024-10-01
G6034001,"03,Doxepin,Assay of doxepin            21      A,340.0,,C,T1H,5      020150101201",2024-10-01
